	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	Black Forest	Proper noun	tr	German forest and mountain range	ron	Pădurea Neagră	f
eng	Black Forest	Proper noun	tr	German forest and mountain range	rus	Шва́рцвальд	m
eng	Black Forest	Proper noun	tr	German forest and mountain range	sah	Шварцвальт
eng	Black Forest	Proper noun	tr	German forest and mountain range	slk	Čierny les	m
eng	Black Forest	Proper noun	tr	German forest and mountain range	slk	Schwarzwald	m
eng	Black Forest	Proper noun	tr	German forest and mountain range	slv	Črni gozd	m
eng	Black Forest	Proper noun	tr	German forest and mountain range	slv	Schwarzwald	m
eng	Black Forest	Proper noun	tr	German forest and mountain range	spa	Selva Negra	f
eng	Black Forest	Proper noun	tr	German forest and mountain range	sqi	Shvarcvalldi	m
eng	Black Forest	Proper noun	tr	German forest and mountain range	stq	Swootwoold	m
eng	Black Forest	Proper noun	tr	German forest and mountain range	swa	Msitu Mweusi	cm	cmi
eng	Black Forest	Proper noun	tr	German forest and mountain range	tuk	Şwarswald
eng	Black Forest	Proper noun	tr	German forest and mountain range	tur	Kara Orman
eng	Black Forest	Proper noun	tr	German forest and mountain range	ukr	Чо́рний ліс	m
eng	Black Forest	Proper noun	tr	German forest and mountain range	ukr	Шва́рцвальд	m
eng	Black Forest	Proper noun	tr	German forest and mountain range	urd	سیاہ جنگل	m	tr=siyāh jaṅgal
eng	Black Forest	Proper noun	tr	German forest and mountain range	vie	Rừng Đen
eng	Black Forest	Proper noun	tr	German forest and mountain range	war	Kagurangan nga Itom
eng	Black Friday	Proper noun	tr	day after U.S. Thanksgiving Day	cat	divendres negre
eng	Black Friday	Proper noun	tr	day after U.S. Thanksgiving Day	cmn	黑色星期五	tr=Hēisè Xīngqīwǔ, Hēisè Xīngqíwǔ
eng	Black Friday	Proper noun	tr	day after U.S. Thanksgiving Day	fra	Black Friday	m
eng	Black Friday	Proper noun	tr	day after U.S. Thanksgiving Day	fra	vendredi fou	m
eng	Black Friday	Proper noun	tr	day after U.S. Thanksgiving Day	fra	vendredi noir	m
eng	Black Friday	Proper noun	tr	day after U.S. Thanksgiving Day	glg	venres negro	m
eng	Black Friday	Proper noun	tr	day after U.S. Thanksgiving Day	hun	fekete péntek
eng	Black Friday	Proper noun	tr	day after U.S. Thanksgiving Day	jpn	ブラックフライデー	tr=burakkufuraidē
eng	Black Friday	Proper noun	tr	day after U.S. Thanksgiving Day	kaz	Қара жұма	sc=Cyrl
eng	Black Friday	Proper noun	tr	day after U.S. Thanksgiving Day	nav	Ndaʼiinííshjį́ Diigisii
eng	Black Friday	Proper noun	tr	day after U.S. Thanksgiving Day	nav	Ndaʼiiníísh Łizhingo bee Wójíhígíí
eng	Black Friday	Proper noun	tr	day after U.S. Thanksgiving Day	pol	czarny piątek	m
eng	Black Friday	Proper noun	tr	day after U.S. Thanksgiving Day	por	Black Friday	m	f
eng	Black Friday	Proper noun	tr	day after U.S. Thanksgiving Day	por	Sexta-Feira Negra	f
eng	Black Friday	Proper noun	tr	day after U.S. Thanksgiving Day	ron	Black Friday	f
eng	Black Friday	Proper noun	tr	day after U.S. Thanksgiving Day	ron	Vinerea Neagră	f
eng	Black Friday	Proper noun	tr	day after U.S. Thanksgiving Day	spa	Black Friday	m
eng	Black Friday	Proper noun	tr	day after U.S. Thanksgiving Day	spa	viernes negro	m
eng	Black Friday	Proper noun	tr	day after U.S. Thanksgiving Day	yue	黑色星期五	tr=hak1 sik1 sing1 kei4 ng5
eng	Black Friday	Proper noun	tr	sales period involving heavy price reductions	ara	الجُمُعَة الْبَيْضَاء‎	f
eng	Black Friday	Proper noun	tr	sales period involving heavy price reductions	ara	الْجُمُعَة السَّوْدَاء	f
eng	Black Friday	Proper noun	tr	sales period involving heavy price reductions	cmn	黑五	tr=Hēiwǔ
eng	Black Friday	Proper noun	tr	sales period involving heavy price reductions	cmn	黑色星期五	tr=Hēisè Xīngqīwǔ, Hēisè Xīngqíwǔ
eng	Black Friday	Proper noun	tr	sales period involving heavy price reductions	deu	Schlussverkauf	m
eng	Black Friday	Proper noun	tr	sales period involving heavy price reductions	epo	nigra vendredo
eng	Black Friday	Proper noun	tr	sales period involving heavy price reductions	fra	vendredi fou	m
eng	Black Friday	Proper noun	tr	sales period involving heavy price reductions	jpn	ブラックフライデー	tr=burakkufuraidē
eng	Black Friday	Proper noun	tr	sales period involving heavy price reductions	pol	czarny piątek	m
eng	Black Friday	Proper noun	tr	sales period involving heavy price reductions	spa	liquidaciones	f-p
eng	Black Friday	Proper noun	tr	sales period involving heavy price reductions	yue	黑色星期五	tr=hak1 sik1 sing1 kei4 ng5
eng	Black Legend	Proper noun	tr	the depiction of Spain as cruel, greedy and fanatical	nld	Zwarte Legende	f
eng	Black Legend	Proper noun	tr	the depiction of Spain as cruel, greedy and fanatical	por	Lenda Negra	f
eng	Black Legend	Proper noun	tr	the depiction of Spain as cruel, greedy and fanatical	spa	Leyenda Negra	f
eng	Black Legend	Proper noun	tr	the depiction of Spain as cruel, greedy and fanatical	swe	svarta legenden
eng	Black Maria	Noun	tr	a police van for transporting prisoners	dan	salatfad	n
eng	Black Maria	Noun	tr	a police van for transporting prisoners	deu	grüne Minna
eng	Black Maria	Noun	tr	a police van for transporting prisoners	fin	maija
eng	Black Maria	Noun	tr	a police van for transporting prisoners	fin	mustamaija
eng	Black Maria	Noun	tr	a police van for transporting prisoners	nor	svartemarje	c
eng	Black Maria	Noun	tr	a police van for transporting prisoners	rus	вороно́к	m
eng	Black Maria	Noun	tr	a police van for transporting prisoners	rus	тюре́мная каре́та	f
eng	Black Maria	Noun	tr	a police van for transporting prisoners	rus	чёрная Мару́ся	f
eng	Black Maria	Noun	tr	a police van for transporting prisoners	rus	чёрный во́рон	m
eng	Black Peter	Proper noun	tr	Black Peter	deu	Schwarzer Peter	m
eng	Black Peter	Proper noun	tr	Black Peter	fry	Swarte Pyt
eng	Black Peter	Proper noun	tr	Black Peter	nld	Zwarte Piet
eng	Blackpool	Proper noun	tr	town	afr	Blackpool
eng	Blackpool	Proper noun	tr	town	ben	ব্ল্যাক্পূল
eng	Blackpool	Proper noun	tr	town	ell	Μπλάκπουλ
eng	Blackpool	Proper noun	tr	town	kan	ಬ್ಲ್ಯಾಕ್ಪೂಲ್
eng	Blackpool	Proper noun	tr	town	mar	ब्लॅक्पूल	n
eng	Blackpool	Proper noun	tr	town	mkd	Блекпул
eng	Blackpool	Proper noun	tr	town	sin	බ්ලැක්පූල්
eng	Black Russian	Noun	tr	drink	est	must venelane
eng	Black Russian	Noun	tr	drink	fin	musta ryssä
eng	Black Russian	Noun	tr	drink	rus	чёрный ру́сский	m
eng	Black Sea	Proper noun	tr	an inland sea between southeastern Europe and Asia Minor	abk	Амшын Еиқәа	sc=Cyrl
eng	Black Sea	Proper noun	tr	an inland sea between southeastern Europe and Asia Minor	ady	Хы Шӏуцӏ
eng	Black Sea	Proper noun	tr	an inland sea between southeastern Europe and Asia Minor	afr	Swartsee
eng	Black Sea	Proper noun	tr	an inland sea between southeastern Europe and Asia Minor	alt	Кара талай
eng	Black Sea	Proper noun	tr	an inland sea between southeastern Europe and Asia Minor	amh	ጥቁር ባሕር	sc=Ethi
eng	Black Sea	Proper noun	tr	an inland sea between southeastern Europe and Asia Minor	ara	الْبَحْر الْأَسْوَد	m
eng	Black Sea	Proper noun	tr	an inland sea between southeastern Europe and Asia Minor	arg	Mar Negro	m
