	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	teacher	Noun	tr	person who teaches	ang	lārēow	m
eng	teacher	Noun	tr	person who teaches	apw	bik’eh da’ółtagí
eng	teacher	Noun	tr	person who teaches	ara	أُسْتَاذ	m
eng	teacher	Noun	tr	person who teaches	ara	أُسْتَاذَة	f
eng	teacher	Noun	tr	person who teaches	ara	مُدَرِّس	m
eng	teacher	Noun	tr	person who teaches	ara	مُدَرِّسَة	f
eng	teacher	Noun	tr	person who teaches	ara	مُعَلِّم	m
eng	teacher	Noun	tr	person who teaches	ara	مُعَلِّمَة	f
eng	teacher	Noun	tr	person who teaches	ary	أستاد	tr=ʾustād
eng	teacher	Noun	tr	person who teaches	ary	معلم	tr=muʿallim
eng	teacher	Noun	tr	person who teaches	arz	خوجه	m	tr=ḫūgah	sc=Arab
eng	teacher	Noun	tr	person who teaches	arz	مدرس	m	tr=mudares	sc=Arab
eng	teacher	Noun	tr	person who teaches	asm	শিক্ষক
eng	teacher	Noun	tr	person who teaches	ast	maestru	m
eng	teacher	Noun	tr	person who teaches	ast	profesor	m
eng	teacher	Noun	tr	person who teaches	ava	мугӀалим
eng	teacher	Noun	tr	person who teaches	aze	müəllim
eng	teacher	Noun	tr	person who teaches	bak	уҡытыусы	sc=Cyrl
eng	teacher	Noun	tr	person who teaches	bcl	paratukdo
eng	teacher	Noun	tr	person who teaches	bel	выхава́льнік	m
eng	teacher	Noun	tr	person who teaches	bel	наста́ўнік	m
eng	teacher	Noun	tr	person who teaches	ben	ওস্তাদ
eng	teacher	Noun	tr	person who teaches	ben	মুয়াল্লিম	tr=muallim
eng	teacher	Noun	tr	person who teaches	ben	শিক্ষক	sc=Beng
eng	teacher	Noun	tr	person who teaches	bod	དགེ་རྒན	sc=Tibt
eng	teacher	Noun	tr	person who teaches	bre	kelenner	m
eng	teacher	Noun	tr	person who teaches	bth	guruu
eng	teacher	Noun	tr	person who teaches	bua	багша
eng	teacher	Noun	tr	person who teaches	bul	преподава́тел	m
eng	teacher	Noun	tr	person who teaches	bul	преподава́телка	f
eng	teacher	Noun	tr	person who teaches	bul	учи́тел	m
eng	teacher	Noun	tr	person who teaches	bul	учи́телка	f
eng	teacher	Noun	tr	person who teaches	cat	ensenyant	m	f
eng	teacher	Noun	tr	person who teaches	cat	professora	f
eng	teacher	Noun	tr	person who teaches	cat	professor	m
eng	teacher	Noun	tr	person who teaches	cdo	老师	tr=lō̤-sṳ̆
eng	teacher	Noun	tr	person who teaches	cdo	老師
eng	teacher	Noun	tr	person who teaches	ceb	mantutudlo
eng	teacher	Noun	tr	person who teaches	ces	učitel	m
eng	teacher	Noun	tr	person who teaches	che	хьехархо
eng	teacher	Noun	tr	person who teaches	chk	sense
eng	teacher	Noun	tr	person who teaches	chm	учитель
eng	teacher	Noun	tr	person who teaches	chr	ᏗᏕᏲᎲᏍᎩ
eng	teacher	Noun	tr	person who teaches	chv	вӗрентекен
eng	teacher	Noun	tr	person who teaches	chv	учитель
eng	teacher	Noun	tr	person who teaches	cjs	ӱргедигчи	tr=ürgedigçi
eng	teacher	Noun	tr	person who teaches	ckb	مامۆستا
eng	teacher	Noun	tr	person who teaches	ckt	кэлиныгйивэтыльын	tr=kėlinygjivėtylʹyn
eng	teacher	Noun	tr	person who teaches	cmn	师父	tr=shīfu
eng	teacher	Noun	tr	person who teaches	cmn	師父
eng	teacher	Noun	tr	person who teaches	cmn	教员	tr=jiàoyuán
eng	teacher	Noun	tr	person who teaches	cmn	教員
eng	teacher	Noun	tr	person who teaches	cmn	教师	tr=jiàoshī	sc=Hani
eng	teacher	Noun	tr	person who teaches	cmn	教師	sc=Hani
eng	teacher	Noun	tr	person who teaches	cmn	老师	tr=lǎoshī	sc=Hani
eng	teacher	Noun	tr	person who teaches	cmn	老師	sc=Hani
eng	teacher	Noun	tr	person who teaches	cor	adhyskonydh
eng	teacher	Noun	tr	person who teaches	cor	dyskador	m
eng	teacher	Noun	tr	person who teaches	crh	muallim
eng	teacher	Noun	tr	person who teaches	cym	athro	m
eng	teacher	Noun	tr	person who teaches	cym	dysgwr	m
eng	teacher	Noun	tr	person who teaches	dan	lærer	m
eng	teacher	Noun	tr	person who teaches	deu	Lehrer	m
eng	teacher	Noun	tr	person who teaches	dlg	учитель	tr=uçitelʹ
eng	teacher	Noun	tr	person who teaches	dng	вуста
eng	teacher	Noun	tr	person who teaches	dng	җёйүан
eng	teacher	Noun	tr	person who teaches	dng	лошы
eng	teacher	Noun	tr	person who teaches	dng	нүлошы
eng	teacher	Noun	tr	person who teaches	dng	сынён
eng	teacher	Noun	tr	person who teaches	dng	сыфу
eng	teacher	Noun	tr	person who teaches	dsb	ceptaŕ	m
eng	teacher	Noun	tr	person who teaches	dsb	wucabnik	m
eng	teacher	Noun	tr	person who teaches	dta	bakx
eng	teacher	Noun	tr	person who teaches	dta	seb
eng	teacher	Noun	tr	person who teaches	ell	δάσκαλος	m
eng	teacher	Noun	tr	person who teaches	epo	instruisto
eng	teacher	Noun	tr	person who teaches	est	õpetaja
eng	teacher	Noun	tr	person who teaches	eus	irakasle	m
eng	teacher	Noun	tr	person who teaches	eus	maisu	m
eng	teacher	Noun	tr	person who teaches	eve	учитель
eng	teacher	Noun	tr	person who teaches	eve	хупкучимӈэ̇
eng	teacher	Noun	tr	person who teaches	evn	алагӯмнӣ
eng	teacher	Noun	tr	person who teaches	evn	татка̄мӈӯ
eng	teacher	Noun	tr	person who teaches	evn	татыга̄мнӣ
eng	teacher	Noun	tr	person who teaches	evn	учитель
eng	teacher	Noun	tr	person who teaches	evn	учутал
eng	teacher	Noun	tr	person who teaches	fao	lærari	m
eng	teacher	Noun	tr	person who teaches	fas	آموزاننده
eng	teacher	Noun	tr	person who teaches	fas	آموزگار	tr=âmuzgâr
eng	teacher	Noun	tr	person who teaches	fas	استاد	tr=ostâd
eng	teacher	Noun	tr	person who teaches	fas	معلم	tr=mo'allem
eng	teacher	Noun	tr	person who teaches	fin	opettaja
eng	teacher	Noun	tr	person who teaches	fra	enseignant	m
eng	teacher	Noun	tr	person who teaches	fra	instituteur
eng	teacher	Noun	tr	person who teaches	fra	maître d'école	m
eng	teacher	Noun	tr	person who teaches	fra	professeur	m
eng	teacher	Noun	tr	person who teaches	fry	learaar
eng	teacher	Noun	tr	person who teaches	gla	fear-teagaisg	m
eng	teacher	Noun	tr	person who teaches	gla	muinear	m
eng	teacher	Noun	tr	person who teaches	gla	neach-teagaisg	m
eng	teacher	Noun	tr	person who teaches	gla	tìdsear	m
