	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	kung fu	Noun	tr	martial art	uig	گۇمپا
eng	kung fu	Noun	tr	martial art	vie	công phu
eng	kung fu	Noun	tr	martial art	vie	kung fu
eng	kung fu	Noun	tr	martial art	vie	võ thuật Trung Quốc
eng	kung fu	Noun	tr	martial art	vie	功夫	sc=Hani
eng	kung fu	Noun	tr	martial art	vie	武術中國
eng	kung fu	Noun	tr	martial art	yue	功夫	tr=gung1 fu1	sc=Hant
eng	kurchatovium	Noun	tr	a rejected name for rutherfordium	ces	kurčatovium	n
eng	kurchatovium	Noun	tr	a rejected name for rutherfordium	cmn	龲	sc=Hant
eng	kurchatovium	Noun	tr	a rejected name for rutherfordium	deu	Kurtschatowium	n
eng	kurchatovium	Noun	tr	a rejected name for rutherfordium	fra	kourtchatovium
eng	kurchatovium	Noun	tr	a rejected name for rutherfordium	hye	կուրչատովիում
eng	kurchatovium	Noun	tr	a rejected name for rutherfordium	rus	курчато́вий
eng	kurgan	Noun	tr	prehistoric burial mound	aze	kurqan
eng	kurgan	Noun	tr	prehistoric burial mound	bel	курга́н	m
eng	kurgan	Noun	tr	prehistoric burial mound	bul	курга́н	m
eng	kurgan	Noun	tr	prehistoric burial mound	deu	Kurgan	m
eng	kurgan	Noun	tr	prehistoric burial mound	fas	قرغان	tr=qorğân
eng	kurgan	Noun	tr	prehistoric burial mound	fas	کورگان	tr=kurgân
eng	kurgan	Noun	tr	prehistoric burial mound	fra	kourgane	m
eng	kurgan	Noun	tr	prehistoric burial mound	jpn	クルガン	tr=kurugan	sc=Jpan
eng	kurgan	Noun	tr	prehistoric burial mound	kaz	қорған	sc=Cyrl
eng	kurgan	Noun	tr	prehistoric burial mound	nld	koergan	m
eng	kurgan	Noun	tr	prehistoric burial mound	pol	kurhan	m
eng	kurgan	Noun	tr	prehistoric burial mound	por	kurgan	m
eng	kurgan	Noun	tr	prehistoric burial mound	rus	курга́н	m
eng	kurgan	Noun	tr	prehistoric burial mound	swe	gravhög	c
eng	kurgan	Noun	tr	prehistoric burial mound	swe	kurgan	c
eng	kurgan	Noun	tr	prehistoric burial mound	tur	kurgan
eng	kurgan	Noun	tr	prehistoric burial mound	ukr	курга́н	m
eng	kurgan	Noun	tr	prehistoric burial mound	xal	толһа
eng	kurta	Noun	tr	Indian shirt	ara	قرطق
eng	kurta	Noun	tr	Indian shirt	ben	কুরতা	sc=Beng
eng	kurta	Noun	tr	Indian shirt	deu	Kurta
eng	kurta	Noun	tr	Indian shirt	fra	kurta
eng	kurta	Noun	tr	Indian shirt	guj	ઝભ્ભો	sc=Gujr
eng	kurta	Noun	tr	Indian shirt	hin	कुरता	m
eng	kurta	Noun	tr	Indian shirt	hin	कुर्ता
eng	kurta	Noun	tr	Indian shirt	hin	कुर्ता	m
eng	kurta	Noun	tr	Indian shirt	hun	kurtá
eng	kurta	Noun	tr	Indian shirt	ind	kurta
eng	kurta	Noun	tr	Indian shirt	ita	kurta
eng	kurta	Noun	tr	Indian shirt	mar	कुरता	m
eng	kurta	Noun	tr	Indian shirt	nld	kurta
eng	kurta	Noun	tr	Indian shirt	nor	kurta
eng	kurta	Noun	tr	Indian shirt	pol	kurta
eng	kurta	Noun	tr	Indian shirt	por	kurta	f
eng	kurta	Noun	tr	Indian shirt	rus	курта	f
eng	kurta	Noun	tr	Indian shirt	spa	kurta
eng	kurta	Noun	tr	Indian shirt	swe	kurta
eng	kurta	Noun	tr	Indian shirt	tel	కుర్తా	sc=Telu
eng	kurta	Noun	tr	Indian shirt	urd	کرتا	m	tr=kurtā	sc=ur-Arab
eng	kurtosis	Noun	tr	"measure of ""tail heaviness"""	ces	koeficient špičatosti	m
eng	kurtosis	Noun	tr	"measure of ""tail heaviness"""	ces	špičatost	f
eng	kurtosis	Noun	tr	"measure of ""tail heaviness"""	cmn	峰度	tr=fēngdù
eng	kurtosis	Noun	tr	"measure of ""tail heaviness"""	fin	huipukkuus
eng	kurtosis	Noun	tr	"measure of ""tail heaviness"""	fin	kurtoosi
eng	kurtosis	Noun	tr	"measure of ""tail heaviness"""	fra	coefficient d'aplatissement	m
eng	kurtosis	Noun	tr	"measure of ""tail heaviness"""	fra	kurtosis	m
eng	kurtosis	Noun	tr	"measure of ""tail heaviness"""	por	curtose	f
eng	kurtosis	Noun	tr	"measure of ""tail heaviness"""	rus	коэффицие́нт эксце́сса	m	tr=koefficiént ekscéssa	sc=Cyrl
eng	kurtosis	Noun	tr	"measure of ""tail heaviness"""	rus	эксце́сс	m	sc=Cyrl
eng	kurtosis	Noun	tr	"measure of ""tail heaviness"""	spa	curtosis	f
eng	kurtosis	Noun	tr	"measure of ""tail heaviness"""	tgl	umbok
eng	kurultai	Noun	tr	a political and military council of ancient Mongol and Turkic chiefs and khans	aze	qurultay
eng	kurultai	Noun	tr	a political and military council of ancient Mongol and Turkic chiefs and khans	bak	ҡоролтай	sc=Cyrl
eng	kurultai	Noun	tr	a political and military council of ancient Mongol and Turkic chiefs and khans	fas	قورولتای	tr=qurultây	sc=fa-Arab
eng	kurultai	Noun	tr	a political and military council of ancient Mongol and Turkic chiefs and khans	hun	kurultáj
eng	kurultai	Noun	tr	a political and military council of ancient Mongol and Turkic chiefs and khans	kat	ყურულთაი	sc=Geor
